user_id,place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
26,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChZDSUhNMG9nS0VJQ0FnSURncWFydkdBEAE,5,"Saya sebelumnya belum pernah merasakan masakan khas Turki, kecuali kebab  Dan tidak suka juga masakan berbahan daging kambing. Tapi disini luar biasa, rasa daging kambingnya bisa bikin saya tiba tiba suka, rempah rempah di daging sapi nya pun sangat meresap. Tapi untuk humus nya mungkin memang bukan selera saya, tapi banyak orang yang bilang enak juga kok. Sayangnya saya lupa nama menu yang saya pesan (akan di update kemudian). Untuk dessert, saya dan pasangan memesan baklava dan keskul. Both are great dan cocok banget utk si sweet tooth.

Makan disini jadi pengalaman unik tersendiri, karena design restonya yg khas turki dengan lampu lampu dan hiasannya. Dia jg punya private room jika anda perlu. Pelayanannya pun sangat ramah dan bisa menjelaskan menu menu nya dengan sangat baik utk first timer seperti saya.",5 tahun lalu,2018-06-11 15:28:23,,,,1,53,99,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNqsuJVFRUt93XGFQbbbIhQCEhbb3MMSUiop2d2=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMV2MIvLys8cokcQLfnrhu6ocCQZHlfLhEYv17Y=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPAHZKmNV266rE3eu4SwEws5uxec84IWdCTu435=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP3xUhUL9iujbe-VC6441USdB_1j7dQmy4B6LJ_=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMbUavTxFYxNDxi2kxWz9YqLhWLzAi-amITleu-=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOMXD1RE7SZJFbha5jDPmw3Lll9VK-ojz_kqCUa=w150-h150-k-no-p""]"
48,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChZDSUhNMG9nS0VJQ0FnSURJMlo2bUpnEAE,4,"Apabila temen2 ingin merasakan makanan khas turki, disinilah tempatnya. Semuanya makanannya khas Turki. Rasanya juga turki bangetttt . Untuk suasana sangat santai. Walaupun jarak meja yang satu dengan yg lain dekat sekali. Jadi apabila lagi ngomongin suatu hal rahasia mesti hati hati . Untuk pelayanan diacungi jempol, mantap.
Namun bagi lidahnya ga cocok dengan makanan Turki jangan kaget yaa...tapi wajib banget dicoba deh...apalagi kayak gw yg hobby ngobain berbagai makanan dari negara lain. ",5 tahun lalu,2019-01-12 0:55:36,,,,2,14,36,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipN-L5D8GIwEzjizbHrE6VV4JZ0Og9Kgt3bdJCki=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMM3AEOcCeo-rxs0MWpYtsvr3dRszYJO9832F_T=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPRZkq2yiTFZSKFFMnwrfqX54lNKTr-JpMJlfpd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNtduojNPxjT19xM-6l4ZYK7wrCXysQiEaMGKE6=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPCZgNGGI1jR7HEZ008rBadfloyfTJ77w2YIAQK=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMYjYdns-n8Bb4dpdlTzyRBy4Z_gwC47Zq5TUj7=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMYFDozQ_Y3ttjrNT_-Ebwz80Qy8e47EVutWZ1v=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPqOA52hivVaxvwhCV71PtznTxwPl-xRwFDUGF3=w150-h150-k-no-p""]"
48,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChdDSUhNMG9nS0VJQ0FnSUNUdVpTWG1BRRAB,1,Sangat memalukan tidak cocok sama kultur Indonesia pelayanan tidak ada sopan santun . bikin tamu tidak nyaman,2 minggu lalu,2024-05-16 18:43:33,,,,0,1,0,FALSE,,,[]
34,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChdDSUhNMG9nS0VJQ0FnSUN4eEl5WjV3RRAB,5,"Makanannya enak, suasana restorannya sangat nyaman dan interiornya bagus. salah satu restoran middle eastern favorit gw. Disini juga jual carpet import, ada banyak pilihan motif disini.",setahun lalu,2023-05-10 17:12:08,,,,2,43,85,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMubSdltoUrrp9OnJ3oy8YbHaSVYvezIE5k40x0=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMg4Ba-1oad6VbmcKwqHrmV-kxztW3FM-KM09gq=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN2q8Ye32wthpQ1WwjxHmccmYlBIx87fel9Pji0=w150-h150-k-no-p""]"
3,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChdDSUhNMG9nS0VJQ0FnSUNGcGZYYmxRRRAB,5,"Makanannya pada enak2 walaupun harganya pricey tapi worth it, porsinya juga banyak trus bisa dibawa pulang kalo masih ada sisa.q tempatnya nyaman dan bersih, pelayanannya juga sangat ramah.",7 bulan lalu,2023-10-30 2:58:49,,,,0,56,108,TRUE,,,[]
46,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChZDSUhNMG9nS0VJQ0FnSUNkMXBTN0F3EAE,5,"Pecel lelenya uenak sekali sambelnya pun pas dilidah tidak over terasi lalapannya jg kumplit, jempol deh pokoknya ",3 bulan lalu,2024-02-15 2:23:40,,,,0,38,3,TRUE,,,[]
2,ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,ChdDSUhNMG9nS0VJQ0FnSURNZ0tiaG5RRRAB,5,"Makan disini waktu ngerayain ultah nyokap.  Pertama kali kesini.  Suasana rumah turki betul indah nuansa biru dan hijau :) untuk pertama kali cicip masakan khas turki tuh buat gue pribadi agak aneh karna kuat di rempah apalagi daun mintnya,  ortu gue udah biasa karna mereka pernah hidup di eropa.  Bagusnya disini bisa berbagi makanan walaupun tak habis bisa dibungkus pulang,  untuk parkiran ya cukup 4 mobil, sewaktu kami kesana lebih memilih PP dengan taksol.  Karna hari sabtu ,ke gunawarman tetep aja macet :P",4 tahun lalu,2019-12-12 9:39:09,,,,1,19,57,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPRdjrsuOgRWOMgTMuI_iwuMeUrZIKR_xAcfCdW=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN2fHBc-Jq8OlDy6Nqsa98I6QXiKYOKl2lLulqQ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOpbOpanEClj_l5k8DAoNTEJujlh1YADm4aAmLt=w150-h150-k-no-p""]"
37,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSURUNXZibnJBRRAB,5,"Pengalaman yg saya dapatkan ketika makan disini yaitu tempatnya menunjukkan suasana yg cukup fancy, ala"" italian restaurant. Dari segi harga standard dengan kualitas tempat dan menu yg disajikan. Sayangnya waktu saya memesan spaghetti carbonara, rasanya tidak cocok di lidah saya. Rasanya terlalu asin dan ternyata waitress tidak memberi saya upfront mengenai hal tersebut. Tetap untungnya di staff disini sangat baik, menu yg saya pesan tidak dihitung saat saya mau membayar. Pelayanan sangat baik.",seminggu lalu,2024-05-24 9:21:23,,,,0,83,74,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipN7FSnqJPx6F0uV41E7k3MafgdWffbk7pF3-Rpp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMbFLdv2cmmwAojcNs80tXAk9BahNACPbM4bRkV=w150-h150-k-no-p""]"
15,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSURqMTVIOHpRRRAB,5,"Tomawahknya juara bangettt. Porsinya buat rame2 yaa. Truffle friesnya juga enak banget. Sama dessert yang pistachio ini juga enak bgttt. Waktu itu temen yang pesen pistachio ini, saya pesen cheesecakenya krn gamau yang terlalu manis tp ternyata cheesecakenya malah manis dan rasanya susu banget. Kesini biasanya pas lunch dan harus reservasi dulu krn suka penuh, kalau untuk big group di atas 10pax ada min spending 6jt. Makin banyak paxnya makin gede lagi min spendingnya. reservasi by wa responsif bgt",3 minggu lalu,2024-05-08 14:51:43,,,,0,24,66,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMLzWcsv3AyKGKYtam-1oahFAcGN4y_AhktppaS=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOJbDd_ZF4PF_O3kxVUdmHoIqqfQuz9Cl9vu4Zs=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMihe57wyUh7_hqndm4IZlSjrPjvm8cOOu8sG-D=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP7JOY_r7ngw-bSJM1RxobqhM691BfG5664MeX_=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPnC7t9Yv-WlOCEwMDjicCyCrdW_1jgfAxbFijy=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNkTs9zh_7FcRdkKmQYoQmn_f4bYQYRcKtjStk8=w150-h150-k-no-p""]"
7,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSUNqb3VPbWtnRRAB,1,"Pelayan tidak helpful sama sekali, saya sudah reservasi untuk 4 orang dan mau tambah 2 orang mereka bilang tidak bisa karena full book. Padahal banyak meja yang masih kosong kenapa tidak di bantu dulu untuk kami duduk lalu ketika tamunya datang kami pasti mengerti kok untuk gantian. Mengecewakan",sebulan lalu,2024-04-19 11:57:45,,,,0,11,5,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNp1oLKXcfFYCjZcyC56P1MAIIrRgXkQT6PQ__c=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNdGfBFg6HE7spdq5NX2612lvW5Mnz2tNT7-CFJ=w150-h150-k-no-p""]"
47,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSUNEMDhQenN3RRAB,5,"Bagus tempatnya, fancy, ala ala eropa, makanannya enak enak, harganya lumayan fancy, pastanya enak yang ravelio, tp ada yang kurang mateng pastanya",sebulan lalu,2024-04-01 9:25:49,,,,0,109,784,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPuow1rtURLDpgbPtdLDPpX8TAzCUwRXaHmUGKW=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOv91eTQQGjVTnbbM2ZM2vGc4mlSp_pmmrmGCBu=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNXMFmu5LL7Uhr71TGhSDaC0PS9Z8K_rlG7si4s=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOMLKlzOoMxsBKSr57P8VWR4q2ei38lxb3S76Cp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNBt64jfnO3F4ymfF6Olr0uYlP1G30TJHi3JDSc=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMl_Ki1NJAH0FrmGQ67M-Q36oIxinR9Zmj1BWqK=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPK8QplcE9Wnsh3gy0LoiAmgFOEoz3AjrGE4X1H=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPMrSukNTuNbeJ23DaMnx85ziFL139FDTyohnMR=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMMU3kN2V_XMwj7qb12_MIqNUWyNyvW_rJCV87q=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMdq3OxPOtwoJ0azYIb0YDSMt_QC2hSbY6siZU1=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipND0rWBcGvV-96Q23tgrvmBPrd6ZsWSVMIdfJlf=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMvXGrqyVBqcb2tB42u79HOhqsZCD7CLndAQBHd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPib1KPZ-LRDN9wSS4YOMtmeYf7iymRTf24NHNW=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNGl2Vb6sI8fUsp3QA04_Oi1uT18PPSAsCxGYYu=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOONIzyQwuWrGqmmg7Bu-7k28ODN8dIM1aXh7VE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOuxkOWWR-2Rs3q1CKggFMjJrBLrcP7PxVZoy2b=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMj7-i_SDiOHasA7FRrLdWJQ1Zgi_fTvaw7FU7m=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOVxY55cuUsQyKYhCdMTnG5y9NdpMvZQmfkpMaS=w150-h150-k-no-p""]"
43,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSURqc3NyUTdRRRAB,4,"Suasanannya nyaman banget, ada di dalam area Sequis Building, namun sayangnya area non-smoking malah semi outdoor dan cukup panas kalau siang hari.
Harga makanan terbilang mahal, seperti pada umumnya restoran di area SCBD.",4 minggu lalu,2024-05-01 10:54:08,,,,0,25,30,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNMPeNPXWfJ1Cvbw-g0C1nVyO4wD-c3HBj74Mwy=w150-h150-k-no-p""]"
50,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChZDSUhNMG9nS0VJQ0FnSURCdnRlVVhnEAE,4,"Lokasinya di area gedung perkantoran, tepatnya di Sequis Tower SCBD lantai Ground.

Areanya besar, ada indoor, semi outdoor & outdoor seating, ada area bar juga. Kapasitas mejanya beragam, dari 4 org sampai kapasitas besar.

Ambiencenya enak & tempatnya cukup cozy, banyak juga yang meeting disini mungkin karena di area perkantoran.

Menu makanannya dari snack, makanan berat sampe dessert ada. Minuman dari kopi, non kopi sampai alkohol juga ada. Rasanya enak, karena UNION group.

My order:
* Roma Iced Latte
Kopinya disajiin dalam bentuk ice cube, dikasih plain milk terpisah yang bisa dituang ke gelas biar nyampur sama coffee cube nya. Kopinya termasuk strong tapi emang enak rasanya.

* Pan Fried Potato Gnocchi
Digoreng kecoklatan, luarnya crunchy tapi dlmnya masih agak lembut. Pake sauce cacio e pepe, gurih, creamy, enak banget & dikasih keju parut lagi atasnya. Porsinya agak dikit mungkin karena keitungnya starter ya. Tapi jujur suka banget.

* Ferrero Rocher Ice Cream
Rasanya coklat & creamy banget, manis dari ice cream n ferrero nya berasa. Dikasih crushed Ferrero juga. Rasanya agak ketebak sih.

* Sicilian Pistachio Ice Cream
Rasanya creamy & nutty banget, ga kaya kebanyakan pistachio ice cream. Dikasih topping pistachio chunk.

Servicenya cukup cepat, helpful and friendly.",setahun lalu,2023-01-20 17:46:13,,,,1,190,2472,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNKCg91i2u7uc-GnEEqkRTgDbHNVLNnNc4demdE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNgEdicT-lvEQu2Nk9rbnuThrlyAJBFy9VatgEs=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNCM2GyiBJXTGqBZ25jCzNFs3GH9ivI1APMGBfB=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO2lygGY1d6IVD7U_mqsfFX5CMu98afpkHdG-3s=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO49H2F10A9MheKjH-F4hywvl5myt69UvcJu3sm=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM-ZyRU4P_JT-y_VnVGLESKNyjcYMaXUQB7_nds=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNRpjxhtIeojPamI2UfL56Fc_oih7AHSty4-dUq=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMVj3zf7dd0BeVYIYnLndCc-7bolYOiQ5LOurSK=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPQilhI_rRnAudazX5ElhFothWfGbpidjHsnOrL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOory5s33VJ50FqXTWNTb5h7gNUFyNq8yk97ACX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNgZG2HWnjfAxgzqUCjL8auuMSUFHizRV6TRdU1=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNgklvNzCDFj9DYJ8fdDfivEK2NCLG_U8v5_Gwa=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMBaHy-3AJ7xfrgd4opASQqN3yjv_E0Cxftw7uk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOi7YcO144qjNvUM5kZMiyyPOEl_RHk5ahwu4u2=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM85ucfVFifKbu2tYcQpUf4wDq7Qrg8Tjnydj1Z=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN2ewacIvFnO1JgLRWdkjf2MEmoOXAeKJTPXk22=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMGdGLhfEbg0d-gtKOWP27PXuR0Z8dtmJeTBMUi=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN5ZyipYwC12MgFYalYaNazPcVjzh0m78nFoSQ4=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOGk88cwGtDkchGCIjjmusJQ3shtDUKq5ip7YID=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPFZwQSLO2rOW5J4RROp2gC-RPYFqndmP1cn741=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMRlf_TBEKZU1yVqqmRib2yrKBfyEW0PBZ0sQsh=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM9toViwPYPP9PC25kzgdz9B5jmJsoGUwmYH7eq=w150-h150-k-no-p""]"
43,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSURCOHN1SzF3RRAB,5,"Kita datang kisaran jam 4 dan posisi sedang tidak terlalu ramai. Kita pesan chicken parmigiana dan amitricia pizza. Pizza nya recomend harus dicoba dengan base saus tomat yang segar dan tidak eneg. Chicken parmigiananya juga recomend dagingnya masih juicy dan tidak kering.
Susasa restonya nyaman dan menyenangkan, waiter nya juga jago kasih rekomendasi makanan.",setahun lalu,2023-01-16 8:13:20,,,,0,431,1169,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipO2NPuY0nYOu8ti_-4rfh3Wwt7rgpZnKUOvwlH4=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPk9_V2-NhZGja7CRtvEvOW_gxqr9lgMDyDxO8d=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOpHH2eKnAwKffXYAd-zpGbzmsxqX5UGBQOELfm=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPmGSQQfRvxGjRaDsiLaoGR9hva4Nlfd0ahMH1j=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNbXFvgWxyijOo2Bi8OL_3GjBCmgQyWv1P6iraX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPS98XZXspYRud2fdJdc5oHGIJ-a2qeI-ByTvHV=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNJq1bPLYdFh17rThU-rBPe-ijyDk51E9OS9UFM=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPRCceXJjU8rHx-jpgjU7QdLgV1eBErtcDOVqql=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN7jN6VPgWTviT2UOiKxZevoeoXr3vr7Q7YdjO9=w150-h150-k-no-p""]"
28,ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,ChdDSUhNMG9nS0VJQ0FnSUNoci1EUm1RRRAB,3,"sorry tapi kali ini beneran tidak puas dengan makanan nya  pesen angel hair pasta disajikan dalam kondisi dingin, saus nya juga sedikit jadi pastanya terasa kering dan hambar. pesen pizza nya juga terasa hambar. tiramisu nya standar. untuk ambience sebenarnya romantis dan cakep bgt, tapi untuk makanan mungkin bisa lebih ditingkatkan kedepannya ",setahun lalu,2023-02-25 9:58:31,"Dear Brigitta,

Thank you for giving us your feedback, rest assured that the quality of our products and services remain our top priority. We will take your feedback seriously and make sure that improvements are made.

Sincerely,
ROMA Osteria & Bar team",setahun lalu,2023-04-27 6:12:18,2,189,618,TRUE,,"Brigitta sayang,

Terima kasih telah memberikan tanggapan Anda kepada kami, yakinlah bahwa kualitas produk dan layanan kami tetap menjadi prioritas utama kami. Kami akan menanggapi masukan Anda dengan serius dan memastikan adanya perbaikan.

Sungguh-sungguh,
Tim ROMA Osteria & Bar","[""https://lh5.googleusercontent.com/p/AF1QipNu9YbmyFuKe_qu2gI282mKdlx6xa_tPR7H0pGj=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMsXZmP6TXI6WEryskxwcrcXTGz0cqcz01P7ZZo=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMZ4z92F3t0I1FCLQR39BmB94xK9VF9rPOMNQQI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMjcNpOonGd-_FQAviMfCcQUcDTgv6v7fnj9MR-=w150-h150-k-no-p""]"
50,ChIJP9NKVX7xaS4RUqbmlwXVSpw,El Asador South American Restaurant Kemang,ChdDSUhNMG9nS0VJQ0FnSUNUaGRHMWpnRRAB,5,"Steak disini must try!!! Pas banget kesini lagi ada promo meat platters nya.. selection meats nya beragam ada Sirloin, Ribeye, Rib Finger, and Shoulder Steak. Honestly, aku suka banget sama meat disini karena di grill nya pake kayu jadi dapet banget smoky nya trus beef nya juga juicy dan flavorful.

Ambience resto nya juga aesthetic, ada indoor dan outdoor. Trus varian menu ala carte nya beragam...  kalian juga bisa cobain cocktail, Tomato Salad, Bruschetta El Asador, dan Signature Taragui Yerba Mate Traditional",2 minggu lalu,2024-05-17 0:25:59,,,,1,114,1169,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNvacJRxop8ujRamn8e1RIiUqz4tclFUWKAn_k=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMakQraVr8ozZ0QyXmwIgpx__4BzK8ROZU5wBk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN1ZcZYkrw_CHKQUx03EudqhQJH9dY5Jo3DKRI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOvZhyumHKwL6PQvKRkV8BPJ-gsRTaorb_Danw=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMHAlOEXx3jHuLpIvEAk0ARGGTHh4N-ZNF2tE8=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNMtbFZra1WYZEUmo-0qG_SXvZkr9_BBolAfmo=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOiqCUQRTpVMWzU3NT4vmdfvX-4iqpG4JRiER0=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN9ldLI1mh1mlyceDIo3Hp1uM0DB1tFHTHssQI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOfgG7U7P7SnTS8Z7zZhGVYt6u7kaeUcqEWSUU=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMOvRPgjzOzHFhoE2TvNWWDquOFQxzAXXZP9Yk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNDqnkWmblVGZuFYcyBJarYdiQAVZMyfsajzrE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPyRF7oLuw6Ol8xRxXFH9jDZaLIuv__VeDNSOA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNdjTRwQcKCa8V6u1iihoqbfcUuGffI1NlHn9E=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPqZ7Q22VabPYFHWpf9TEd7dhzYvIaxdk4f-Ag=w150-h150-k-no-p""]"
40,ChIJP9NKVX7xaS4RUqbmlwXVSpw,El Asador South American Restaurant Kemang,ChZDSUhNMG9nS0VJQ0FnSUQ5eHAyNkx3EAE,5,"one of my to go steakhouse. Daging steaknya enakkkkk, karena dibakar dulu pake kayu bakar, juicy tapi bukan artificial juicy, kayak bener2 makan daging berkualitas tapi bukan yang berlebihan rasanya. Semuanya tuh pas sampe bumbu2 nya kayak chimichuri nya duhh semuanya enak. Pasta pesto nya juga one of the best I've tried, really really recommend this place.",2 bulan lalu,2024-03-16 4:10:45,,,,0,22,77,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPABF7AW_MaLZhoi1PLK7iE40k8L8BVQnolr3OQ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNCrCkE9_yXNbOn9M8fuOIGEecBunLj09fRF4q3=w150-h150-k-no-p""]"
37,ChIJP9NKVX7xaS4RUqbmlwXVSpw,El Asador South American Restaurant Kemang,ChZDSUhNMG9nS0VJQ0FnSUNwcmJ6VFdBEAE,4,"El asador

Lumayan buat alternative untuk makan steak dengan pengaruh makanan ala amerika selatan.

waktu saya kesana, terlihat steak platternya bener masaknya (medium
rare meski agak kematengan)

daging plain tanpa garam tapi pilihan sausnya menarik, semua buat sendiri jadi gak pasaran.

disini saya rasain chimicuri versi lain (dari yang biasa saya temuin)

too bad nachosnya standard.
all in all sih  biasa , dan gak ada yang outstanding dan bikin balik lagi.",9 bulan lalu,2023-08-08 12:21:11,,,,1,488,1928,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPH_YpefzIZR1WfwiAneZurbppup3F8PZRXAUNq=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOa4xCd7DIMHfj61fwQvKRmY0xCllYcaCrs_kH_=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMhqv1kLneiClaMBUlvauw6JtC1P-pb7O2JIuic=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO5KPWxBMVL4zuMYkqeDiv2XplKycZswf92DziP=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPyex_ElA4IKxyRRMsQwTEejRRz6a7Q363t5ClI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOlxOYmO1f88HiN5K90Nod5J2cCt55pk222fhF9=w150-h150-k-no-p""]"
